,old_index,timestamp_milis,fixation_x,fixation_y,fixation_start_ts,fixation_end_ts,saccade_start_ts,saccade_end_ts,vision_simulation,image_enhancement,current_stimulus,array_difficulty,response_correct,key_response_time,participant_id,saccade_amplitude,scan_path,saccade_duration,mean_stimul_fixation,median_stimul_fixation,std_stimul_fixation,mean_stimul_saccade,median_stimul_saccade,std_stimul_saccade
151,4421,4265043.153198242,-13.0,-8.0,4265043.0,4265484.0,4265494.0,4265033.0,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,9.899495,,130.0,,,,,,
152,4470,4265534.163818359,-6.0,-1.0,4265534.0,4265704.5,4265714.5,4265524.0,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,11.313708,,50.0,,,,,,
153,4499,4265824.765625,2.0,7.0,4265825.0,4265995.0,4266005.0,4265814.5,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,4.2426405,,120.5,,,,,,
154,4555,4266395.932495117,5.0,10.0,4266396.0,4266546.0,4266556.0,4266386.0,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,7.81025,,401.0,,,,,,
155,4574,4266586.234008789,-0.0,4.0,4266586.0,4266866.5,4266876.5,4266576.0,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,12.727922,,40.0,,,,,,
156,4607,4266916.92565918,-9.0,-5.0,4266917.0,4267307.5,4267318.0,4266907.0,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,2.828427,,50.5,,,,,,
157,4651,4267357.707397461,-11.0,-7.0,4267357.5,4267468.0,4267478.0,4267347.5,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,1.4142135,,50.0,,,,,,
158,4663,4267477.941650391,-12.0,-8.0,4267478.0,4267929.0,4267939.0,4267468.0,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,16.970562,,10.0,,,,,,
159,4713,4267978.928466797,-0.0,4.0,4267979.0,4268149.5,4268159.5,4267969.0,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,3.6055512,,50.0,,,,,,
160,4734,4268189.306396484,2.0,7.0,4268189.5,4268349.5,4268359.5,4268179.5,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,9.219544,,40.0,,,,,,
161,4755,4268399.80859375,9.0,13.0,4268400.0,4268850.5,4268860.5,4268390.0,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,1.0,,50.5,,,,,,
162,4801,4268860.6474609375,9.0,14.0,4268860.5,4269001.0,4269011.0,4268850.5,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,10.630146,,10.0,,,,,,
163,4819,4269041.031494141,2.0,6.0,4269041.0,4269582.0,4269592.0,4269031.0,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,10.630146,,40.0,,,,,,
164,4878,4269632.281738281,-5.0,-2.0,4269632.5,4269842.5,4269852.5,4269622.0,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,0.0,,50.5,,,,,,
165,4900,4269852.657592773,-5.0,-2.0,4269852.5,4270173.0,4270183.0,4269842.5,1.0,1.0,18.0,16.0,1.0,5.248935200000234,,0.0,,10.0,,,,,,
167,4963,4270483.849121094,2.0,6.0,4270484.0,4270885.0,4270894.5,4270474.0,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,21.213203,,200.5,,,,,,
168,5008,4270934.727905273,-13.0,-9.0,4270934.5,4271145.0,4271155.0,4270924.5,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,9.219544,,49.5,,,,,,
169,5033,4271185.202514648,-7.0,-2.0,4271185.0,4271315.5,4271325.5,4271175.0,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,19.79899,,40.0,,,,,,
170,5057,4271425.701782227,7.0,12.0,4271425.5,4271686.0,4271696.5,4271415.5,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,1.4142135,,110.0,,,,,,
171,5084,4271696.303344727,8.0,13.0,4271696.5,4271806.5,4271816.5,4271686.0,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,1.0,,10.5,,,,,,
172,5096,4271816.540527344,9.0,13.0,4271816.5,4272628.0,4272638.5,4271806.5,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,0.0,,10.0,,,,,,
173,5178,4272638.497192383,9.0,13.0,4272638.5,4273199.0,4273209.5,4272628.0,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,7.071068,,10.5,,,,,,
174,5239,4273249.23828125,4.0,8.0,4273249.0,4273550.0,4273560.0,4273239.5,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,8.485281,,50.0,,,,,,
175,5281,4273670.10949707,-2.0,2.0,4273670.0,4274071.0,4274081.0,4273660.0,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,7.81025,,120.0,,,,,,
176,5325,4274110.962768555,3.0,8.0,4274111.0,4274281.5,4274291.5,4274101.0,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,3.6055512,,40.0,,,,,,
177,5346,4274321.455688477,1.0,5.0,4274321.5,4274421.5,4274431.5,4274311.5,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,2.828427,,40.0,,,,,,
178,5358,4274441.701293945,-1.0,3.0,4274441.5,4274562.0,4274572.0,4274431.5,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,9.219544,,20.0,,,,,,
179,5382,4274682.072875977,-7.0,-4.0,4274682.0,4275233.0,4275243.0,4274672.0,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,1.0,,120.0,,,,,,
180,5438,4275243.177368164,-7.0,-3.0,4275243.0,4275994.5,4276005.0,4275233.0,1.0,1.0,9.0,25.0,1.0,5.605725899999925,,0.0,,10.0,,,,,,
182,5528,4276145.040405273,-7.0,-3.0,4276145.0,4276506.0,4276516.0,4276135.0,1.0,1.0,1.0,9.0,1.0,1.5548390999992991,,1.4142135,,10.0,,,,,,
183,5565,4276515.755371094,-8.0,-4.0,4276516.0,4276656.0,4276666.0,4276506.0,1.0,1.0,1.0,9.0,1.0,1.5548390999992991,,7.071068,,10.0,,,,,,
184,5584,4276706.112670898,-13.0,-9.0,4276706.0,4276876.5,4276886.5,4276696.0,1.0,1.0,1.0,9.0,1.0,1.5548390999992991,,15.556349,,50.0,,,,,,
185,5616,4277026.72668457,-2.0,2.0,4277026.5,4277387.5,4277397.5,4277016.5,1.0,1.0,1.0,9.0,1.0,1.5548390999992991,,16.970562,,150.0,,,,,,
186,5657,4277437.590942383,10.0,14.0,4277437.5,4277638.0,4277648.0,4277427.5,1.0,1.0,1.0,9.0,1.0,1.5548390999992991,,16.27882,,50.0,,,,,,
187,5682,4277688.082641602,-2.0,3.0,4277688.0,4277788.0,4277798.0,4277678.0,1.0,1.0,1.0,9.0,1.0,1.5548390999992991,,1.0,,50.0,,,,,,
189,5761,4278479.545043945,4.0,8.0,4278479.5,4278760.0,4278770.0,4278469.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,1.4142135,,60.0,,,,,,
190,5790,4278770.145263672,5.0,9.0,4278770.0,4279061.0,4279071.0,4278760.0,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,1.4142135,,10.0,,,,,,
191,5820,4279070.772338867,4.0,8.0,4279071.0,4279301.0,4279311.5,4279061.0,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,11.313708,,10.0,,,,,,
192,5848,4279351.2734375,-4.0,-0.0,4279351.5,4279511.5,4279521.5,4279341.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,9.219544,,50.5,,,,,,
193,5869,4279561.789306641,-10.0,-7.0,4279562.0,4279812.0,4279822.5,4279551.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,2.236068,,50.5,,,,,,
194,5895,4279822.258666992,-12.0,-8.0,4279822.5,4280052.5,4280062.5,4279812.0,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,2.828427,,10.5,,,,,,
195,5920,4280072.738769531,-10.0,-6.0,4280072.5,4280213.0,4280223.0,4280062.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,3.6055512,,20.0,,,,,,
196,5937,4280243.006347656,-12.0,-9.0,4280243.0,4280423.5,4280433.5,4280233.0,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,1.0,,30.0,,,,,,
197,5956,4280433.475341797,-13.0,-9.0,4280433.5,4280984.5,4280994.5,4280423.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,9.899495,,10.0,,,,,,
198,6016,4281034.572143555,-6.0,-2.0,4281034.5,4281355.0,4281365.0,4281024.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,1.4142135,,50.0,,,,,,
199,6049,4281365.201660156,-7.0,-3.0,4281365.0,4281505.5,4281515.5,4281355.0,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,7.071068,,10.0,,,,,,
200,6068,4281555.566162109,-2.0,2.0,4281555.5,4281866.0,4281876.5,4281545.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,6.4031243,,50.0,,,,,,
201,6103,4281906.29296875,-6.0,-3.0,4281906.5,4282056.5,4282066.5,4281896.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,3.6055512,,40.5,,,,,,
202,6122,4282096.684936523,-4.0,0.0,4282096.5,4282207.0,4282217.0,4282086.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,4.2426405,,40.0,,,,,,
203,6137,4282247.134521484,-7.0,-3.0,4282247.0,4282517.5,4282537.5,4282237.0,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,19.104973,,40.0,,,,,,
204,6170,4282587.633544922,6.0,11.0,4282587.5,4282818.0,4282828.0,4282577.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,3.6055512,,70.0,,,,,,
205,6196,4282848.196533203,9.0,13.0,4282848.0,4283078.5,4283088.5,4282838.0,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,0.0,,30.0,,,,,,
206,6220,4283088.621948242,9.0,13.0,4283088.5,4283690.0,4283700.0,4283078.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,1.4142135,,10.0,,,,,,
207,6281,4283699.864990234,8.0,12.0,4283700.0,4283810.0,4283820.0,4283690.0,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,7.071068,,10.0,,,,,,
208,6296,4283850.1083984375,3.0,7.0,4283850.0,4284010.5,4284020.5,4283840.0,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,1.0,,40.0,,,,,,
209,6313,4284020.457519531,4.0,7.0,4284020.5,4284471.5,4284481.5,4284010.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,1.0,,10.0,,,,,,
210,6359,4284481.321899414,4.0,8.0,4284481.5,4284621.5,4284631.5,4284471.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,8.485281,,10.0,,,,,,
211,6377,4284661.734130859,-2.0,2.0,4284661.5,4285293.0,4285303.0,4284651.5,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,1.0,,40.0,,,,,,
212,6441,4285302.920776367,-2.0,1.0,4285303.0,4285714.0,4285724.0,4285293.0,1.0,1.0,22.0,25.0,1.0,7.843079499999477,,0.0,,10.0,,,,,,
214,6497,4285864.054931641,-2.0,2.0,4285864.0,4286295.0,4286305.0,4285854.0,1.0,1.0,11.0,25.0,1.0,2.3955206999999064,,16.27882,,10.0,,,,,,
215,6546,4286355.030761719,-14.0,-9.0,4286355.0,4286675.5,4286685.5,4286345.0,1.0,1.0,11.0,25.0,1.0,2.3955206999999064,,10.630146,,60.0,,,,,,
216,6582,4286715.733764648,-6.0,-2.0,4286715.5,4286936.0,4286946.0,4286705.5,1.0,1.0,11.0,25.0,1.0,2.3955206999999064,,14.142136,,40.0,,,,,,
217,6609,4286986.227294922,4.0,8.0,4286986.0,4287176.5,4287186.5,4286976.0,1.0,1.0,11.0,25.0,1.0,2.3955206999999064,,4.2426405,,50.0,,,,,,
218,6632,4287216.73449707,1.0,5.0,4287216.5,4287357.0,4287367.0,4287206.5,1.0,1.0,11.0,25.0,1.0,2.3955206999999064,,10.630146,,40.0,,,,,,
219,6651,4287407.102172852,-6.0,-3.0,4287407.0,4287547.5,4287557.5,4287397.0,1.0,1.0,11.0,25.0,1.0,2.3955206999999064,,20.518284,,50.0,,,,,,
220,6671,4287607.4736328125,8.0,12.0,4287607.5,4288269.0,4288279.0,4287597.5,1.0,1.0,11.0,25.0,1.0,2.3955206999999064,,0.0,,60.0,,,,,,
222,6751,4288409.066894531,8.0,12.0,4288409.0,4288529.5,4288539.5,4288399.0,1.0,1.0,8.0,16.0,1.0,2.6115249000004046,,1.4142135,,10.0,,,,,,
223,6769,4288589.427001953,7.0,11.0,4288589.5,4288709.5,4288719.5,4288579.5,1.0,1.0,8.0,16.0,1.0,2.6115249000004046,,0.0,,60.0,,,,,,
224,6782,4288719.687988281,7.0,11.0,4288719.5,4288950.0,4288960.0,4288709.5,1.0,1.0,8.0,16.0,1.0,2.6115249000004046,,1.4142135,,10.0,,,,,,
225,6806,4288960.170776367,8.0,12.0,4288960.0,4289190.5,4289200.5,4288950.0,1.0,1.0,8.0,16.0,1.0,2.6115249000004046,,8.485281,,10.0,,,,,,
226,6834,4289240.780761719,2.0,6.0,4289241.0,4289501.5,4289511.5,4289230.5,1.0,1.0,8.0,16.0,1.0,2.6115249000004046,,11.313708,,50.5,,,,,,
227,6865,4289551.273925781,-6.0,-2.0,4289551.5,4289671.5,4289681.5,4289541.5,1.0,1.0,8.0,16.0,1.0,2.6115249000004046,,1.0,,50.0,,,,,,
228,6878,4289681.638427734,-6.0,-3.0,4289681.5,4289782.0,4289792.0,4289671.5,1.0,1.0,8.0,16.0,1.0,2.6115249000004046,,9.219544,,10.0,,,,,,
229,6892,4289821.894165039,-13.0,-9.0,4289822.0,4289982.0,4289992.0,4289812.0,1.0,1.0,8.0,16.0,1.0,2.6115249000004046,,0.0,,40.0,,,,,,
230,6909,4289992.246704102,-13.0,-9.0,4289992.0,4290884.0,4290904.0,4289982.0,1.0,1.0,8.0,16.0,1.0,2.6115249000004046,,1.4142135,,10.0,,,,,,
231,7030,4291294.70703125,-12.0,-8.0,4291294.5,4291435.0,4291445.0,4291285.0,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,9.899495,,410.5,,,,,,
232,7052,4291515.196533203,-5.0,-1.0,4291515.0,4291675.5,4291685.5,4291505.0,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,3.6055512,,80.0,,,,,,
233,7072,4291715.565795898,-2.0,1.0,4291715.5,4291906.0,4291916.0,4291705.5,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,1.0,,40.0,,,,,,
234,7092,4291915.935791016,-2.0,2.0,4291916.0,4292186.5,4292196.5,4291906.0,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,7.071068,,10.0,,,,,,
235,7123,4292226.538696289,-7.0,-3.0,4292226.5,4292617.5,4292627.5,4292216.5,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,7.071068,,40.0,,,,,,
236,7166,4292657.411987305,-2.0,2.0,4292657.5,4292777.5,4292787.5,4292647.5,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,16.27882,,40.0,,,,,,
237,7188,4292877.912841797,10.0,13.0,4292878.0,4293349.0,4293358.5,4292868.0,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,1.4142135,,100.5,,,,,,
238,7236,4293358.736206055,9.0,12.0,4293358.5,4293970.0,4293980.0,4293349.0,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,8.485281,,9.5,,,,,,
239,7302,4294020.122192383,3.0,6.0,4294020.0,4294340.5,4294350.5,4294010.0,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,9.219544,,50.0,,,,,,
240,7340,4294400.855834961,-4.0,-0.0,4294401.0,4294511.0,4294521.0,4294391.0,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,11.313708,,60.5,,,,,,
241,7356,4294561.197875977,-12.0,-8.0,4294561.0,4294781.5,4294792.0,4294551.0,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,5.656854,,50.0,,,,,,
242,7382,4294821.720825195,-8.0,-4.0,4294821.5,4294952.0,4294962.0,4294811.5,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,5.656854,,40.0,,,,,,
243,7399,4294992.089355469,-12.0,-8.0,4294992.0,4295232.5,4295242.5,4294982.0,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,1.4142135,,40.0,,,,,,
244,7424,4295242.547607422,-13.0,-9.0,4295242.5,4295643.5,4295653.5,4295232.5,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,8.485281,,10.0,,,,,,
245,7469,4295693.416259766,-7.0,-3.0,4295693.5,4296144.5,4296154.5,4295683.5,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,7.071068,,50.0,,,,,,
246,7520,4296204.40612793,-2.0,2.0,4296204.5,4296385.0,4296395.0,4296194.5,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,7.81025,,60.0,,,,,,
247,7543,4296434.876586914,4.0,7.0,4296435.0,4296695.5,4296705.5,4296425.0,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,2.236068,,50.0,,,,,,
248,7570,4296705.382324219,2.0,6.0,4296705.5,4296885.5,4296896.0,4296695.5,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,4.2426405,,10.0,,,,,,
249,7592,4296925.913818359,-1.0,3.0,4296926.0,4297146.5,4297156.5,4296915.5,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,1.4142135,,40.5,,,,,,
250,7615,4297156.313354492,-2.0,2.0,4297156.5,4297336.5,4297346.5,4297146.5,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,7.071068,,10.0,,,,,,
251,7637,4297376.770996094,-7.0,-3.0,4297377.0,4297547.0,4297557.0,4297366.5,1.0,1.0,23.0,25.0,1.0,6.402548000000023,,8.485281,,40.5,,,,,,
252,7673,4297737.45690918,-13.0,-9.0,4297737.5,4297928.0,4297938.0,4297727.5,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,9.899495,,190.5,,,,,,
253,7697,4297977.839233398,-6.0,-2.0,4297978.0,4298388.5,4298398.5,4297968.0,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,1.0,,50.0,,,,,,
254,7739,4298398.700439453,-5.0,-2.0,4298398.5,4298579.5,4298589.0,4298388.5,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,10.630146,,10.0,,,,,,
255,7761,4298619.174682617,-13.0,-9.0,4298619.0,4298779.5,4298789.5,4298609.0,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,1.0,,39.5,,,,,,
256,7778,4298789.416015625,-14.0,-9.0,4298789.5,4299110.0,4299120.0,4298779.5,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,10.0,,10.0,,,,,,
257,7815,4299160.195556641,-6.0,-3.0,4299160.0,4299270.5,4299280.5,4299150.0,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,16.27882,,50.0,,,,,,
258,7832,4299330.536010742,5.0,9.0,4299330.5,4299461.0,4299471.0,4299320.5,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,4.2426405,,60.0,,,,,,
259,7848,4299490.9638671875,8.0,12.0,4299491.0,4299591.0,4299601.0,4299481.0,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,1.4142135,,30.0,,,,,,
260,7859,4299601.027832031,9.0,13.0,4299601.0,4300422.5,4300432.5,4299591.0,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,11.313708,,10.0,,,,,,
261,7946,4300472.72644043,1.0,5.0,4300472.5,4301014.0,4301024.0,4300463.0,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,2.828427,,50.0,,,,,,
262,8004,4301053.960205078,-1.0,3.0,4301054.0,4301164.0,4301174.0,4301044.0,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,2.828427,,40.0,,,,,,
263,8018,4301194.266723633,-3.0,1.0,4301194.5,4301314.5,4301324.5,4301184.0,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,14.866069,,30.5,,,,,,
264,8041,4301424.695922852,-13.0,-10.0,4301424.5,4301525.0,4301535.0,4301414.5,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,1.0,,110.0,,,,,,
265,8052,4301534.828125,-13.0,-9.0,4301535.0,4301865.5,4301875.5,4301525.0,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,10.630146,,10.0,,,,,,
266,8090,4301915.554077148,-5.0,-2.0,4301915.5,4302126.0,4302136.0,4301905.5,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,0.0,,50.0,,,,,,
267,8112,4302136.089233398,-5.0,-2.0,4302136.0,4302487.0,4302497.0,4302126.0,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,11.313708,,10.0,,,,,,
268,8152,4302536.822509766,-13.0,-10.0,4302537.0,4302717.0,4302727.0,4302527.0,1.0,1.0,19.0,16.0,1.0,5.0233761999998015,,3.0,,50.0,,,,,,
270,8205,4303067.907592773,-6.0,-2.0,4303068.0,4303378.5,4303388.5,4303058.0,1.0,1.0,15.0,9.0,1.0,3.379538400000456,,5.0,,150.5,,,,,,
271,8241,4303428.623779297,-2.0,1.0,4303428.5,4303609.0,4303619.0,4303418.5,1.0,1.0,15.0,9.0,1.0,3.379538400000456,,14.866069,,50.0,,,,,,
272,8276,4303779.25390625,-13.0,-9.0,4303779.5,4304000.0,4304009.5,4303769.0,1.0,1.0,15.0,9.0,1.0,3.379538400000456,,29.698484,,170.5,,,,,,
273,8304,4304069.864868164,8.0,12.0,4304070.0,4304250.0,4304260.0,4304060.0,1.0,1.0,15.0,9.0,1.0,3.379538400000456,,1.4142135,,70.0,,,,,,
274,8324,4304270.234741211,9.0,13.0,4304270.0,4304470.5,4304480.5,4304260.0,1.0,1.0,15.0,9.0,1.0,3.379538400000456,,0.0,,20.0,,,,,,
275,8345,4304480.714599609,9.0,13.0,4304480.5,4304651.0,4304661.0,4304470.5,1.0,1.0,15.0,9.0,1.0,3.379538400000456,,17.691807,,10.0,,,,,,
276,8367,4304701.091918945,-3.0,0.0,4304701.0,4304861.5,4304871.5,4304691.0,1.0,1.0,15.0,9.0,1.0,3.379538400000456,,14.142136,,50.0,,,,,,
277,8388,4304911.459106445,-13.0,-10.0,4304911.5,4305332.5,4305342.5,4304901.5,1.0,1.0,15.0,9.0,1.0,3.379538400000456,,1.0,,50.0,,,,,,
278,8431,4305342.317749023,-13.0,-9.0,4305342.5,4305723.0,4305733.0,4305332.5,1.0,1.0,15.0,9.0,1.0,3.379538400000456,,14.866069,,10.0,,,,,,
279,8473,4305773.189208984,-2.0,1.0,4305773.0,4305973.5,4305983.5,4305763.0,1.0,1.0,15.0,9.0,1.0,3.379538400000456,,1.0,,50.0,,,,,,
280,8494,4305983.660888672,-2.0,2.0,4305983.5,4306314.5,4306324.5,4305973.5,1.0,1.0,15.0,9.0,1.0,3.379538400000456,,15.556349,,10.0,,,,,,
281,8541,4306454.524169922,9.0,13.0,4306454.5,4306575.0,4306585.0,4306444.5,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,15.556349,,140.0,,,,,,
282,8557,4306614.944946289,-2.0,2.0,4306615.0,4307025.5,4307035.5,4306605.0,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,16.970562,,40.0,,,,,,
283,8605,4307095.759765625,-14.0,-10.0,4307096.0,4307677.0,4307687.0,4307085.5,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,21.213203,,70.5,,,,,,
284,8669,4307737.090332031,1.0,5.0,4307737.0,4307867.5,4307877.5,4307727.0,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,11.313708,,60.0,,,,,,
285,8686,4307907.35949707,9.0,13.0,4307907.5,4308057.5,4308067.5,4307897.5,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,0.0,,40.0,,,,,,
286,8702,4308067.7060546875,9.0,13.0,4308067.5,4308739.0,4308749.0,4308057.5,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,15.556349,,10.0,,,,,,
287,8774,4308789.047119141,-2.0,2.0,4308789.0,4309110.0,4309130.0,4308779.0,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,1.0,,50.0,,,,,,
288,8820,4309270.10534668,-1.0,2.0,4309270.0,4309370.5,4309380.5,4309260.0,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,1.0,,160.0,,,,,,
289,8831,4309380.310546875,-2.0,2.0,4309380.5,4309621.0,4309631.0,4309370.5,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,15.556349,,10.0,,,,,,
290,8861,4309680.907348633,-13.0,-9.0,4309681.0,4310081.5,4310091.5,4309671.0,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,9.219544,,60.0,,,,,,
291,8906,4310131.740600586,-6.0,-3.0,4310131.5,4310232.0,4310242.0,4310122.0,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,6.4031243,,50.0,,,,,,
292,8920,4310272.0283203125,-2.0,2.0,4310272.0,4310572.5,4310582.5,4310262.0,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,1.0,,40.0,,,,,,
293,8951,4310582.628173828,-1.0,2.0,4310582.5,4310703.0,4310713.0,4310572.5,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,14.866069,,10.0,,,,,,
294,8967,4310743.00378418,9.0,13.0,4310743.0,4311244.0,4311254.0,4310733.0,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,16.27882,,40.0,,,,,,
295,9022,4311294.091064453,-2.0,1.0,4311294.0,4311504.5,4311514.5,4311284.0,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,14.866069,,50.0,,,,,,
296,9054,4311614.732666016,-13.0,-9.0,4311614.5,4311825.0,4311835.0,4311605.0,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,1.4142135,,110.0,,,,,,
297,9076,4311835.086303711,-14.0,-10.0,4311835.0,4312216.0,4312226.0,4311825.0,1.0,1.0,14.0,9.0,1.0,5.7552631999997175,,1.4142135,,10.0,,,,,,
299,9144,4312536.43762207,-3.0,0.0,4312536.5,4312867.0,4312877.0,4312526.5,1.0,1.0,4.0,9.0,1.0,1.4893773999992843,,1.4142135,,180.5,,,,,,
300,9178,4312877.147827148,-2.0,1.0,4312877.0,4313057.5,4313067.5,4312867.0,1.0,1.0,4.0,9.0,1.0,1.4893773999992843,,13.453624,,10.0,,,,,,
301,9201,4313107.653564453,-12.0,-8.0,4313107.5,4313318.0,4313328.0,4313097.5,1.0,1.0,4.0,9.0,1.0,1.4893773999992843,,13.453624,,50.0,,,,,,
302,9226,4313358.154785156,-3.0,2.0,4313358.0,4313528.5,4313538.5,4313348.0,1.0,1.0,4.0,9.0,1.0,1.4893773999992843,,17.691807,,40.0,,,,,,
303,9248,4313578.521606445,10.0,14.0,4313578.5,4313739.0,4313749.0,4313568.5,1.0,1.0,4.0,9.0,1.0,1.4893773999992843,,1.0,,50.0,,,,,,
304,9292,4314019.360595703,10.0,13.0,4314019.5,4314260.0,4314280.0,4314009.5,1.0,1.0,5.0,16.0,1.0,5.742076999999881,,15.556349,,280.5,,,,,,
305,9321,4314320.000488281,-1.0,2.0,4314320.0,4314530.5,4314540.5,4314310.0,1.0,1.0,5.0,16.0,1.0,5.742076999999881,,5.0,,60.0,,,,,,
306,9349,4314600.585327148,2.0,6.0,4314600.5,4314700.5,4314710.5,4314590.5,1.0,1.0,5.0,16.0,1.0,5.742076999999881,,6.4031243,,70.0,,,,,,
307,9366,4314770.86328125,6.0,11.0,4314771.0,4314921.0,4314931.0,4314761.0,1.0,1.0,5.0,16.0,1.0,5.742076999999881,,6.4031243,,70.5,,,,,,
308,9397,4315081.450073242,2.0,6.0,4315081.5,4315312.0,4315322.0,4315071.5,1.0,1.0,5.0,16.0,1.0,5.742076999999881,,18.384777,,160.5,,,,,,
